"","Source","Site_name","Site","Core","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Season","U_depth_m","L_depth_m","Method","SOM_perc","BD_reported_g_cm3","DOI"
"697","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",10.11,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"698","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",4.03,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"699","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.25,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"700","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.12,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"701","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"702","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.15,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"703","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.44,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"704","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",8.98,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"705","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.64,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"706","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"707","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",2.79,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"708","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"709","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",5.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"710","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"711","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.1,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"712","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"713","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.36,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"714","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"715","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",13.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"716","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",4.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"717","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.69,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"718","Ford et al 2016","HF WS 20","WS",20,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",2.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"719","Ford et al 2016","HF WS 20","WS",20,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.19,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"720","Ford et al 2016","HF WS 20","WS",20,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.16,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"721","Ford et al 2016","HF WS 21","WS",21,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",5.32,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"722","Ford et al 2016","HF WS 21","WS",21,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",2.06,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"723","Ford et al 2016","HF WS 21","WS",21,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.21,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"724","Ford et al 2016","HF WS 22","WS",22,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.84,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"725","Ford et al 2016","HF WS 22","WS",22,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.24,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"726","Ford et al 2016","HF WS 22","WS",22,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.86,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"727","Ford et al 2016","HF WS 1","WS",1,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.5,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"728","Ford et al 2016","HF WS 1","WS",1,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.59,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"729","Ford et al 2016","HF WS 1","WS",1,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.18,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"730","Ford et al 2016","HF WS 2","WS",2,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.38,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"731","Ford et al 2016","HF WS 2","WS",2,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.35,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"732","Ford et al 2016","HF WS 2","WS",2,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.28,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"733","Ford et al 2016","HF WS 3","WS",3,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",1.96,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"734","Ford et al 2016","HF WS 3","WS",3,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.4,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"735","Ford et al 2016","HF WS 3","WS",3,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.22,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"736","Ford et al 2016","HF WS 4","WS",4,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.6,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"737","Ford et al 2016","HF WS 4","WS",4,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.68,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"738","Ford et al 2016","HF WS 4","WS",4,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.24,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"739","Ford et al 2016","HF WS 5","WS",5,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.62,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"740","Ford et al 2016","HF WS 5","WS",5,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",2.57,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"741","Ford et al 2016","HF WS 5","WS",5,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.54,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"742","Ford et al 2016","HF WS 6","WS",6,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.02,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"743","Ford et al 2016","HF WS 6","WS",6,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.74,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"744","Ford et al 2016","HF WS 6","WS",6,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.8,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"745","Ford et al 2016","HF WS 7","WS",7,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"746","Ford et al 2016","HF WS 7","WS",7,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",2.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"747","Ford et al 2016","HF WS 7","WS",7,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.82,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"748","Ford et al 2016","HF WS 8","WS",8,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",5.69,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"749","Ford et al 2016","HF WS 8","WS",8,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.92,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"750","Ford et al 2016","HF WS 8","WS",8,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.92,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"751","Ford et al 2016","HF WS 9","WS",9,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.3,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"752","Ford et al 2016","HF WS 9","WS",9,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.69,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"753","Ford et al 2016","HF WS 9","WS",9,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.79,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"754","Ford et al 2016","HF WS 10","WS",10,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.18,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"755","Ford et al 2016","HF WS 10","WS",10,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.34,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"756","Ford et al 2016","HF WS 10","WS",10,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.66,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"757","Ford et al 2016","HF WS 11","WS",11,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.52,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"758","Ford et al 2016","HF WS 11","WS",11,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",2.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"759","Ford et al 2016","HF WS 11","WS",11,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.04,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"760","Ford et al 2016","HF WS 12","WS",12,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",5.36,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"761","Ford et al 2016","HF WS 12","WS",12,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",5.21,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"762","Ford et al 2016","HF WS 12","WS",12,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.26,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"763","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.14,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"764","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",3.38,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"765","Ford et al 2016","HF WS 13","WS",13,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.64,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"766","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.31,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"767","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",2.3,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"768","Ford et al 2016","HF WS 14","WS",14,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.82,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"769","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.75,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"770","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"771","Ford et al 2016","HF WS 15","WS",15,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.37,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"772","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",4.23,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"773","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",2.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"774","Ford et al 2016","HF WS 16","WS",16,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.72,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"775","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",2.06,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"776","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",1.77,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"777","Ford et al 2016","HF WS 17","WS",17,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.73,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"778","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",7.12,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"779","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",3.72,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"780","Ford et al 2016","HF WS 18","WS",18,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",1.02,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"781","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",7.83,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"782","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.49,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"783","Ford et al 2016","HF WS 19","WS",19,"Saltmarsh",54.1333333333333,-2.8,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",2.56,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
