"","Source","Site_name","Site","Core","Habitat_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Core_type","Method","OC_perc","N_perc","BD_reported_g_cm3"
"4656","Smeaton unpublished C-SIDE","CS T1","Tay","T1","Saltmarsh","Peat (Turfa herbacea)",56.4371669,-3.10232672,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",12.88,NA,0.398
"4657","Smeaton unpublished C-SIDE","CS T1","Tay","T1","Saltmarsh","silty Sand",56.4371669,-3.10232672,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",9.8,NA,0.34
"4658","Smeaton unpublished C-SIDE","CS T1","Tay","T1","Saltmarsh","silty Sand",56.4371669,-3.10232672,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",6.87,NA,0.428
"4659","Smeaton unpublished C-SIDE","CS T1","Tay","T1","Saltmarsh","silty Sand",56.4371669,-3.10232672,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",6.12,NA,0.721
"4660","Smeaton unpublished C-SIDE","CS T1","Tay","T1","Saltmarsh","silty Sand",56.4371669,-3.10232672,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",7.49,NA,0.73
"4661","Smeaton unpublished C-SIDE","CS T2","Tay","T2","Saltmarsh","Peat (Turfa herbacea)",56.43714056,-3.10232741,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",7.19,NA,0.222
"4662","Smeaton unpublished C-SIDE","CS T2","Tay","T2","Saltmarsh","Peat (Turfa herbacea)",56.43714056,-3.10232741,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",8.48,NA,0.104
"4663","Smeaton unpublished C-SIDE","CS T2","Tay","T2","Saltmarsh","Peat (Turfa herbacea)",56.43714056,-3.10232741,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",6.92,NA,0.355
"4664","Smeaton unpublished C-SIDE","CS T2","Tay","T2","Saltmarsh","Silt with Organics (Annoxic)",56.43714056,-3.10232741,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",6.7,NA,0.299
"4665","Smeaton unpublished C-SIDE","CS T2","Tay","T2","Saltmarsh","Silt with Organics (Annoxic)",56.43714056,-3.10232741,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",5.44,NA,0.223
"4666","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Peat (Turfa herbacea)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",5.82,NA,0.153
"4667","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Humified Peat (Substantia Humosa)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",3.49,NA,0.234
"4668","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Humified Peat (Substantia Humosa)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",3.37,NA,0.266
"4669","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Humified Peat (Substantia Humosa)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",3.44,NA,0.433
"4670","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Silt with Organics (Annoxic)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.64,NA,0.436
"4671","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Silt with Organics (Annoxic)",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",3.03,NA,0.328
"4672","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Sand",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",3.85,NA,0.749
"4673","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Sand",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",2.8,NA,0.708
"4674","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Sand",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.7,0.72,"Narrow","EA",2.86,NA,0.695
"4675","Smeaton unpublished C-SIDE","CS T3","Tay","T3","Saltmarsh","Sand",56.43720303,-3.10241443,"direct from dataset","1","UK","Scotland",2019,0.8,0.82,"Narrow","EA",2.2,NA,0.621
"4676","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Peat (Turfa herbacea)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",13.92,NA,0.246
"4677","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Peat (Turfa herbacea)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",10.65,NA,0.128
"4678","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Humified Peat (Substantia Humosa)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",8.59,NA,0.264
"4679","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Humified Peat (Substantia Humosa)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",6.54,NA,0.238
"4680","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Humified Peat (Substantia Humosa)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",8.8,NA,0.322
"4681","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Humified Peat (Substantia Humosa)",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",6.25,NA,0.36
"4682","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","silty Sand",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",5.63,NA,0.53
"4683","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","silty Sand",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",6.5,NA,0.495
"4684","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Basal Clay",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.7,0.72,"Narrow","EA",5.98,NA,0.417
"4685","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Basal Clay",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.8,0.82,"Narrow","EA",4.14,NA,0.681
"4686","Smeaton unpublished C-SIDE","CS T4","Tay","T4","Saltmarsh","Basal Clay",56.43730402,-3.10250048,"direct from dataset","1","UK","Scotland",2019,0.9,0.92,"Narrow","EA",3.97,NA,0.722
"4687","Smeaton unpublished C-SIDE","CS T5","Tay","T5","Saltmarsh","Peat (Turfa herbacea)",56.43743858,-3.10265448,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",17.22,NA,0.116
"4688","Smeaton unpublished C-SIDE","CS T5","Tay","T5","Saltmarsh","Peat (Turfa herbacea)",56.43743858,-3.10265448,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",13.91,NA,0.244
"4689","Smeaton unpublished C-SIDE","CS T5","Tay","T5","Saltmarsh","Humified Peat (Substantia Humosa)",56.43743858,-3.10265448,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",10.8,NA,0.263
"4690","Smeaton unpublished C-SIDE","CS T5","Tay","T5","Saltmarsh","Humified Peat (Substantia Humosa)",56.43743858,-3.10265448,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",9.7,NA,0.403
"4691","Smeaton unpublished C-SIDE","CS T5","Tay","T5","Saltmarsh","Humified Peat (Substantia Humosa)",56.43743858,-3.10265448,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",8.47,NA,0.585
"4692","Smeaton unpublished C-SIDE","CS T6","Tay","T6","Saltmarsh","Peat (Turfa herbacea)",56.43678335,-3.10429936,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",10.76,NA,0.231
"4693","Smeaton unpublished C-SIDE","CS T6","Tay","T6","Saltmarsh","Humified Peat (Substantia Humosa)",56.43678335,-3.10429936,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",7.33,NA,0.227
"4694","Smeaton unpublished C-SIDE","CS T6","Tay","T6","Saltmarsh","Humified Peat (Substantia Humosa)",56.43678335,-3.10429936,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",8.96,NA,0.358
"4695","Smeaton unpublished C-SIDE","CS T6","Tay","T6","Saltmarsh","Silt (Basal Mud)",56.43678335,-3.10429936,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",8.96,NA,0.302
"4696","Smeaton unpublished C-SIDE","CS T7","Tay","T7","Saltmarsh","Peat (Turfa herbacea)",56.43672002,-3.10452768,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",14.85,NA,0.243
"4697","Smeaton unpublished C-SIDE","CS T7","Tay","T7","Saltmarsh","Peat (Turfa herbacea)",56.43672002,-3.10452768,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",12.2,NA,0.16
"4698","Smeaton unpublished C-SIDE","CS T7","Tay","T7","Saltmarsh","Peat (Turfa herbacea)",56.43672002,-3.10452768,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",9.77,NA,0.248
"4699","Smeaton unpublished C-SIDE","CS T7","Tay","T7","Saltmarsh","Peat (Turfa herbacea)",56.43672002,-3.10452768,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",8.32,NA,0.457
"4700","Smeaton unpublished C-SIDE","CS T7","Tay","T7","Saltmarsh","muddy Sand",56.43672002,-3.10452768,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",8.29,NA,0.554
"4701","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Silt",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.89,NA,0.188
"4702","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Silt",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",5.76,NA,0.12
"4703","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Silt",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",4.69,NA,0.21
"4704","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Silt with Organics - Roots/Stems",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",4.61,NA,0.245
"4705","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Silt with Organics - Roots/Stems",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",7.5,NA,0.227
"4706","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","silty Sand",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",4.06,NA,0.373
"4707","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","silty Sand",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",4.8,NA,0.313
"4708","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","silty Sand",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",7.25,NA,0.417
"4709","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Basal Clay",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.7,0.72,"Narrow","EA",4.91,NA,0.421
"4710","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Basal Clay",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.8,0.82,"Narrow","EA",4.82,NA,0.475
"4711","Smeaton unpublished C-SIDE","CS T8","Tay","T8","Saltmarsh","Basal Clay",56.43666077,-3.10483264,"direct from dataset","1","UK","Scotland",2019,0.9,0.92,"Narrow","EA",4.21,NA,0.505
"4712","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Peat (Turfa herbacea)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",3.91,NA,0.122
"4713","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Peat (Turfa herbacea)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",4.99,NA,0.195
"4714","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Peat (Turfa herbacea)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",3.79,NA,0.193
"4715","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Peat (Turfa herbacea)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",4.04,NA,0.262
"4716","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Humified Peat (Substantia Humosa)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",3.28,NA,0.474
"4717","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Humified Peat (Substantia Humosa)",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",3.07,NA,0.564
"4718","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Basal Clay",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",3.06,NA,0.598
"4719","Smeaton unpublished C-SIDE","CS T9","Tay","T9","Saltmarsh","Basal Clay",56.43659764,-3.10517277,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",4.02,NA,0.689
"4720","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Peat (Turfa herbacea)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",4.25,NA,0.184
"4721","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Peat (Turfa herbacea)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",3.41,NA,0.227
"4722","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Peat (Turfa herbacea)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",3.48,NA,0.286
"4723","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Reed roots/Stems",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",5.23,NA,0.261
"4724","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Reed roots/Stems",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",2.6,NA,0.408
"4725","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Reed roots/Stems",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",1.98,NA,0.511
"4726","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Reed roots/Stems",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",2.81,NA,0.368
"4727","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Basal Clay (Annoxic)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",2.51,NA,0.416
"4728","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Basal Clay (Annoxic)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.7,0.72,"Narrow","EA",2.57,NA,0.708
"4729","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Basal Clay (Annoxic)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.8,0.82,"Narrow","EA",3.13,NA,0.339
"4730","Smeaton unpublished C-SIDE","CS T10","Tay","T10","Saltmarsh","Basal Clay (Annoxic)",56.43631337,-3.10603896,"direct from dataset","1","UK","Scotland",2019,0.9,0.92,"Narrow","EA",1.39,NA,0.53
"4731","Smeaton unpublished C-SIDE","CS T11","Tay","T11","Saltmarsh","Peat (Turfa herbacea) - Laminated with Sand",56.43640744,-3.10607508,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.08,NA,0.187
"4732","Smeaton unpublished C-SIDE","CS T11","Tay","T11","Saltmarsh","Peat (Turfa herbacea) - Laminated with Sand",56.43640744,-3.10607508,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",11.97,NA,0.181
"4733","Smeaton unpublished C-SIDE","CS T11","Tay","T11","Saltmarsh","Peat (Turfa herbacea) - Laminated with Sand",56.43640744,-3.10607508,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",11.75,NA,0.282
"4734","Smeaton unpublished C-SIDE","CS T11","Tay","T11","Saltmarsh","Peat (Turfa herbacea) - Laminated with Sand",56.43640744,-3.10607508,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",11.09,NA,0.229
"4735","Smeaton unpublished C-SIDE","CS T12","Tay","T12","Saltmarsh","Peat (Turfa herbacea) - Laminated with Sand",56.43618518,-3.1059813,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",10.27,NA,0.281
"4736","Smeaton unpublished C-SIDE","CS T12","Tay","T12","Saltmarsh","Black silt with roots",56.43618518,-3.1059813,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",11.48,NA,0.133
"4737","Smeaton unpublished C-SIDE","CS T12","Tay","T12","Saltmarsh","Black silt with roots",56.43618518,-3.1059813,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",6.74,NA,0.25
"4738","Smeaton unpublished C-SIDE","CS T12","Tay","T12","Saltmarsh","Black silt with roots",56.43618518,-3.1059813,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",8.85,NA,0.368
"4739","Smeaton unpublished C-SIDE","CS T12","Tay","T12","Saltmarsh","Black silt with roots",56.43618518,-3.1059813,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",8.34,NA,0.818
"4740","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Peat (Turfa herbacea)",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",9.03,NA,0.211
"4741","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Peat (Turfa herbacea)",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",10.94,NA,0.238
"4742","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Humified Peat (Substantia Humosa)",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.1,0.12,"Narrow","EA",5.21,NA,0.294
"4743","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Dark reed roots/stems",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.2,0.22,"Narrow","EA",6.87,NA,0.462
"4744","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Dark reed roots/stems",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.3,0.32,"Narrow","EA",7.54,NA,0.326
"4745","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Dark reed roots/stems",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.4,0.42,"Narrow","EA",9.43,NA,0.412
"4746","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Dark reed roots/stems",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.5,0.52,"Narrow","EA",8.57,NA,0.658
"4747","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Basal Clay",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.6,0.62,"Narrow","EA",9.56,NA,0.576
"4748","Smeaton unpublished C-SIDE","CS T13","Tay","T13","Saltmarsh","Basal Clay",56.43572907,-3.10809952,"direct from dataset","1","UK","Scotland",2019,0.7,0.72,"Narrow","EA",8.71,NA,0.534
"4749","Smeaton unpublished C-SIDE","CS T14","Tay","T14","Saltmarsh","Peat (Turfa herbacea)",56.4353147,-3.1092585,"direct from dataset","1","UK","Scotland",2019,0,0.02,"Narrow","EA",11.44,NA,0.147
"4750","Smeaton unpublished C-SIDE","CS T14","Tay","T14","Saltmarsh","Peat (Turfa herbacea)",56.4353147,-3.1092585,"direct from dataset","1","UK","Scotland",2019,0.04,0.06,"Narrow","EA",12.39,NA,0.161
