"","Source","Site_name","Site","Core","Habitat_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","State","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","SOM_perc","BD_reported_g_cm3"
"124","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0,0.015,"EA",26.68,NA,0.093
"125","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.015,0.03,"EA",NA,56.35,0.093
"126","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.03,0.045,"EA",NA,50.11,0.1
"127","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.045,0.06,"EA",21.92,NA,0.093
"128","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.06,0.075,"EA",NA,54.44,0.093
"129","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.075,0.09,"EA",NA,42.61,0.107
"130","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.09,0.105,"EA",13.29,NA,0.153
"131","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.105,0.12,"EA",NA,42.92,0.1
"132","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.12,0.135,"EA",NA,27.76,0.193
"133","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.135,0.15,"EA",13.37,NA,0.167
"134","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.15,0.165,"EA",NA,31.25,0.147
"135","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.165,0.18,"EA",NA,45.65,0.113
"136","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.18,0.195,"EA",18.38,NA,0.127
"137","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.195,0.21,"EA",NA,40.82,0.14
"138","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.21,0.225,"EA",NA,51.75,0.107
"139","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.225,0.24,"EA",11.91,NA,0.193
"140","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.24,0.255,"EA",NA,57.93,0.213
"141","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.255,0.27,"EA",NA,63.93,0.233
"142","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.27,0.285,"EA",9.13,NA,0.26
"143","Kohfeld et al 2022","KEH CBE_1-5","Cannery Bay East","CBE_1-5","Salt marsh","soil+peat",49.14155,-125.66644,"direct from dataset","1","Canada"," British Columbia",2016,0.285,0.3,"EA",NA,78.21,0.307
"144","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0,0.01,"EA",NA,87.85,0.1
"145","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.01,0.02,"EA",NA,87.37,0.11
"146","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.02,0.03,"EA",NA,88.6,0.09
"147","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.03,0.04,"EA",NA,87.11,0.07
"148","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.04,0.05,"EA",NA,87.69,0.09
"149","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.05,0.06,"EA",NA,84.68,0.08
"150","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.06,0.07,"EA",NA,79.18,0.09
"151","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil+peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.07,0.08,"EA",NA,81.27,0.11
"152","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","soil+peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.08,0.09,"EA",NA,82,0.1
"153","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.09,0.1,"EA",NA,82.69,0.11
"154","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.1,0.11,"EA",NA,85.68,0.11
"155","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.11,0.12,"EA",NA,83.7,0.11
"156","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.12,0.13,"EA",NA,81.43,0.14
"157","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.13,0.14,"EA",NA,75.62,0.14
"158","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.14,0.15,"EA",NA,75.05,0.14
"159","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.15,0.16,"EA",NA,75.69,0.14
"160","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.16,0.17,"EA",NA,79.14,0.13
"161","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.17,0.18,"EA",NA,74.01,0.19
"162","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.18,0.19,"EA",NA,69.19,0.21
"163","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.19,0.2,"EA",NA,63.42,0.21
"164","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.2,0.21,"EA",NA,64.48,0.21
"165","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.21,0.22,"EA",NA,64.61,0.19
"166","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.22,0.23,"EA",NA,58.42,0.2
"167","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.23,0.24,"EA",NA,50.93,0.26
"168","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.24,0.25,"EA",NA,60.57,0.19
"169","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.25,0.26,"EA",NA,64.2,0.18
"170","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.26,0.27,"EA",NA,50.39,0.26
"171","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.27,0.28,"EA",NA,59.84,0.19
"172","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.28,0.29,"EA",NA,61.19,0.19
"173","Kohfeld et al 2022","KEH CBE_2-2","Cannery Bay East","CBE_2-2","Salt marsh","peat",49.1414,-125.66618,"direct from dataset","1","Canada"," British Columbia",2016,0.29,0.3,"EA",NA,41.52,0.47
"174","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0,0.0133,"EA",NA,86.97,0.09
"175","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.0133,0.0267,"EA",NA,80.47,0.098
"176","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.0267,0.04,"EA",NA,85.23,0.083
"177","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.04,0.0533,"EA",NA,80.23,0.083
"178","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.0533,0.0667,"EA",NA,80.25,0.09
"179","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.0667,0.08,"EA",NA,82.83,0.083
"180","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.08,0.0933,"EA",NA,84.12,0.09
"181","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.0933,0.1067,"EA",NA,82.1,0.09
"182","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.1067,0.12,"EA",NA,77.02,0.098
"183","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.12,0.1333,"EA",NA,83.61,0.075
"184","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.1333,0.1467,"EA",NA,65.55,0.113
"185","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.1467,0.16,"EA",NA,66.54,0.128
"186","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.16,0.1733,"EA",NA,68.3,0.12
"187","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.1733,0.1867,"EA",NA,65.78,0.12
"188","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.1867,0.2,"EA",NA,62.82,0.105
"189","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2,0.2133,"EA",NA,72.95,0.105
"190","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2133,0.2267,"EA",NA,65.79,0.128
"191","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2267,0.24,"EA",NA,53.82,0.165
"192","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.24,0.2533,"EA",NA,37.36,0.248
"193","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","soil+peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2533,0.2667,"EA",NA,62.11,0.135
"194","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2667,0.28,"EA",NA,81.94,0.083
"195","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.28,0.2933,"EA",NA,60.12,0.12
"196","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.2933,0.3067,"EA",NA,63.05,0.113
"197","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.3067,0.32,"EA",NA,74.76,0.12
"198","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.32,0.3333,"EA",NA,61.13,0.12
"199","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.3333,0.3467,"EA",NA,55.87,0.128
"200","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.3467,0.36,"EA",NA,60.98,0.135
"201","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.36,0.3733,"EA",NA,61.07,0.128
"202","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.3733,0.3867,"EA",NA,47.22,0.173
"203","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.3867,0.4,"EA",NA,55.64,0.143
"204","Kohfeld et al 2022","KEH CBE_2-3","Cannery Bay East","CBE_2-3","Salt marsh","peat",49.14142,-125.66614,"direct from dataset","1","Canada"," British Columbia",2016,0.4,0.4133,"EA",NA,63.21,0.165
"205","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0,0.015,"EA",NA,94.92,0.08
"206","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.015,0.03,"EA",NA,67.65,0.107
"207","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.03,0.045,"EA",NA,72.12,0.093
"208","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.045,0.06,"EA",NA,72.21,0.1
"209","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.06,0.075,"EA",NA,65.87,0.087
"210","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","soil+peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.075,0.09,"EA",NA,53.54,0.113
"211","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.09,0.105,"EA",NA,71.76,0.173
"212","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","peat",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.105,0.12,"EA",NA,54.71,0.207
"213","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.12,0.135,"EA",NA,19.41,0.42
"214","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.135,0.15,"EA",NA,14.56,0.373
"215","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.15,0.165,"EA",NA,21.12,0.393
"216","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.165,0.18,"EA",NA,11.98,0.387
"217","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.18,0.195,"EA",NA,28.19,0.467
"218","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.195,0.21,"EA",NA,9.1,0.593
"219","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.21,0.225,"EA",NA,4.37,0.613
"220","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.225,0.24,"EA",NA,5.77,0.713
"221","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.24,0.255,"EA",NA,7.17,0.713
"222","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.255,0.27,"EA",NA,6.81,0.507
"223","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.27,0.285,"EA",NA,9.91,0.493
"224","Kohfeld et al 2022","KEH CBE_2-4","Cannery Bay East","CBE_2-4","Salt marsh","sand+gravel",49.14144,-125.66609,"direct from dataset","1","Canada"," British Columbia",2016,0.285,0.3,"EA",NA,10.83,0.493
"225","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0,0.01,"EA",NA,12.15,0.57
"226","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.01,0.02,"EA",NA,8.7,0.71
"227","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.02,0.03,"EA",NA,9.95,0.71
"228","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.03,0.04,"EA",NA,7.02,0.87
"229","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.04,0.05,"EA",NA,3.99,0.96
"230","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","peat+sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.05,0.06,"EA",NA,8.01,0.78
"231","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.06,0.07,"EA",NA,6.21,1.04
"232","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.07,0.08,"EA",NA,4.7,1.15
"233","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.08,0.09,"EA",NA,2.87,1.28
"234","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.09,0.1,"EA",NA,3.26,1.15
"235","Kohfeld et al 2022","KEH CBE_2-5","Cannery Bay East","CBE_2-5","Salt marsh","sand",49.14151,-125.66602,"direct from dataset","1","Canada"," British Columbia",2016,0.1,0.11,"EA",NA,0,1.19
"236","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0,0.0125,"EA",NA,54.33,0.104
"237","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.0125,0.025,"EA",NA,55.39,0.112
"238","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.025,0.0375,"EA",NA,50.69,0.12
"239","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.0375,0.05,"EA",NA,50.55,0.104
"240","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.05,0.0625,"EA",NA,54.38,0.096
"241","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.0625,0.075,"EA",NA,54.19,0.096
"242","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.075,0.0875,"EA",NA,52.05,0.12
"243","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.0875,0.1,"EA",NA,47.17,0.168
"244","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.1,0.1125,"EA",NA,42.05,0.216
"245","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","sand+mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.1125,0.125,"EA",NA,19.45,0.568
"246","Kohfeld et al 2022","KEH CBW_1","Cannery Bay West","CBW_1","Salt marsh","sand+mud",49.14115,-125.66983,"direct from dataset","1","Canada"," British Columbia",2016,0.125,0.1375,"EA",NA,22.71,0.576
