"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"343","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",3.97,0.69
"344","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",3.08,0.69
"345","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",3.76,0.75
"346","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Humified Peat - Silt Rich",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",3.7,0.8
"347","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",2.98,0.82
"348","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",2.3,0.8
"349","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",2.84,0.62
"350","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",2.87,0.74
"351","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.3,0.82
"352","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.45,0.72
"353","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",2.51,0.66
"354","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",2.77,0.44
"355","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",2.49,0.62
"356","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",2.51,0.6
"357","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",2.6,0.56
"358","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.03,0.65
"359","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",3.28,0.51
"360","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",2.61,0.57
"361","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",3.1,0.46
"362","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",2.71,0.44
"363","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",2.9,0.53
"364","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",2.67,0.42
"365","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",2.35,0.45
"366","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",2.52,0.57
"367","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",2.27,0.55
"368","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",2.55,0.47
"369","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",2.82,0.54
"370","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",2.37,0.58
"371","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",2.61,0.48
"372","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",2.17,0.71
"373","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",2.25,0.66
"374","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.09,0.59
"375","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",2.16,0.68
"376","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt with Organics ",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.05,0.55
"377","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.15,0.67
"378","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.29,0.8
"379","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.14,0.89
"380","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2.04,0.76
"381","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",2.46,1.32
"382","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.06,0.77
"383","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",1.88,0.93
"384","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.01,0.92
"385","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.15,1
"386","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",2.35,1
"387","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",1.97,0.87
"388","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",1.88,0.94
"389","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",1.92,1.13
"390","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",2.39,0.95
"391","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",1.93,0.85
"392","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",2.21,0.74
"393","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",2.41,0.76
"394","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",2.17,0.77
"395","Smeaton unpublished Essex","CS NF-H-4","North Fambridge","NF-H-4","Salt marsh","Historic-Breach","Silt (Annoxic)",51.63893367,0.66212703,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",2.45,0.61
"396","Smeaton unpublished Essex","CS NF-N-9","North Fambridge","NF-N-9","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.99,0.42
"397","Smeaton unpublished Essex","CS NF-N-10","North Fambridge","NF-N-10","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",5.33,0.29
"398","Smeaton unpublished Essex","CS NF-N-11","North Fambridge","NF-N-11","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",8.32,0.48
"399","Smeaton unpublished Essex","CS NF-N-12","North Fambridge","NF-N-12","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",6.72,0.36
"400","Smeaton unpublished Essex","CS NF-N-13","North Fambridge","NF-N-13","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",6.4,0.36
"401","Smeaton unpublished Essex","CS NF-N-14","North Fambridge","NF-N-14","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",5.84,0.49
"402","Smeaton unpublished Essex","CS NF-N-15","North Fambridge","NF-N-15","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",5.81,0.4
"403","Smeaton unpublished Essex","CS NF-N-16","North Fambridge","NF-N-16","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",4.27,0.56
"404","Smeaton unpublished Essex","CS NF-N-17","North Fambridge","NF-N-17","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",6.92,0.37
"405","Smeaton unpublished Essex","CS NF-N-18","North Fambridge","NF-N-18","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",7.4,0.33
"406","Smeaton unpublished Essex","CS NF-N-19","North Fambridge","NF-N-19","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",7.07,0.33
"407","Smeaton unpublished Essex","CS NF-N-20","North Fambridge","NF-N-20","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",6.57,0.43
"408","Smeaton unpublished Essex","CS NF-N-21","North Fambridge","NF-N-21","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",9.86,0.38
"409","Smeaton unpublished Essex","CS NF-N-22","North Fambridge","NF-N-22","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",9.86,0.4
"410","Smeaton unpublished Essex","CS NF-N-23","North Fambridge","NF-N-23","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",7.35,0.41
"411","Smeaton unpublished Essex","CS NF-N-24","North Fambridge","NF-N-24","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",7.43,0.36
"412","Smeaton unpublished Essex","CS NF-N-25","North Fambridge","NF-N-25","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",8.77,0.36
"413","Smeaton unpublished Essex","CS NF-N-26","North Fambridge","NF-N-26","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",8.79,0.36
"414","Smeaton unpublished Essex","CS NF-N-27","North Fambridge","NF-N-27","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",7.03,0.45
"415","Smeaton unpublished Essex","CS NF-N-28","North Fambridge","NF-N-28","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",9.49,0.29
"416","Smeaton unpublished Essex","CS NF-N-29","North Fambridge","NF-N-29","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",7.08,0.43
"417","Smeaton unpublished Essex","CS NF-N-30","North Fambridge","NF-N-30","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",6.38,0.51
"418","Smeaton unpublished Essex","CS NF-N-31","North Fambridge","NF-N-31","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",3.5,0.4
"419","Smeaton unpublished Essex","CS NF-N-32","North Fambridge","NF-N-32","Salt marsh","Natural","Silt with Organics ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",3.5,0.46
"420","Smeaton unpublished Essex","CS NF-N-33","North Fambridge","NF-N-33","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",5.29,0.42
"421","Smeaton unpublished Essex","CS NF-N-34","North Fambridge","NF-N-34","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",3.9,0.47
"422","Smeaton unpublished Essex","CS NF-N-35","North Fambridge","NF-N-35","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",3.31,0.78
"423","Smeaton unpublished Essex","CS NF-N-36","North Fambridge","NF-N-36","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",3,0.66
"424","Smeaton unpublished Essex","CS NF-N-37","North Fambridge","NF-N-37","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",2.4,0.61
"425","Smeaton unpublished Essex","CS NF-N-38","North Fambridge","NF-N-38","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",4.13,0.45
"426","Smeaton unpublished Essex","CS NF-N-39","North Fambridge","NF-N-39","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",2.78,0.59
"427","Smeaton unpublished Essex","CS NF-N-40","North Fambridge","NF-N-40","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",2.58,0.46
"428","Smeaton unpublished Essex","CS NF-N-41","North Fambridge","NF-N-41","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",2.4,0.68
"429","Smeaton unpublished Essex","CS NF-N-42","North Fambridge","NF-N-42","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.59,0.87
"430","Smeaton unpublished Essex","CS NF-N-43","North Fambridge","NF-N-43","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",2.93,0.87
"431","Smeaton unpublished Essex","CS NF-N-44","North Fambridge","NF-N-44","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",1.99,0.82
"432","Smeaton unpublished Essex","CS NF-N-45","North Fambridge","NF-N-45","Salt marsh","Natural","Silt ",51.63800513,0.66083885,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.93,0.72
